id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,politics,sentiment_snow
4494620000000000.0,IDHAd2iXu,#严防疫情反弹#【#武汉投放5亿元消费券#活跃消费市场】武汉市政府将从19日起，陆续向全体在汉人员投放餐饮消费券、商场消费券、超市（便利店）消费券、文体旅游消费券等4类合计5亿元的“武汉消费券”，主要采取抢券和定向模式进行投放。此外，阿里巴巴、美团点评、腾讯等3家企业还匹配了总价值约18亿元的平台、机构和商户消费券，以活跃消费市场，支持商贸和文旅行业复工、复产、复市。（记者王自宸 熊琦）,,"https://wx4.sinaimg.cn/large/654b47daly1gdwhgi5yvqj20u01fie3l.jpg,https://wx1.sinaimg.cn/large/654b47daly1gdwhgi5mo6j20u01mnn3g.jpg",,,2020/4/17,微博 weibo.com,204.0,128.0,130.0,"严防疫情反弹,武汉投放5亿元消费券",,False,0.13116021492718022
4494620000000000.0,IDHyRo1xQ,#国际疫情动态#【#巴西确诊病例超过3万例# 卫生部长遭解职】巴西卫生部16日发布的数据显示，该国新增新冠确诊病例2105例，累计确诊30425例；新增死亡病例188例，累计死亡1924例。　　巴西卫生部长路易斯·曼代塔当天在社交媒体上表示，他已被总统博索纳罗解职。　　巴西新任卫生部长内尔松·泰奇当天在新闻发布会上说，他与博索纳罗和卫生部完全站在同一阵线，将努力让社会尽快回到正轨。　　此前，博索纳罗和曼代塔在应对新冠疫情的措施上存在分歧。曼代塔认为民众应全面居家隔离，博索纳罗则坚称只有老人需要隔离，全面隔离会造成民众失业，且损害经济发展。（记者周星竹）,,https://wx4.sinaimg.cn/large/654b47daly1gdwhd5oyptj21900u01ky.jpg,,,2020/4/17,微博 weibo.com,57.0,17.0,16.0,"国际疫情动态,巴西确诊病例超过3万例",,False,0.5961118791533647
4494620000000000.0,IDHuhoAaA,#英烈人物#【郭毅力：把无限忠诚献给祖国】“吼一声最近最近的蓝天，我挺立在高高的雪山顶上。喊一声最爱最爱的祖国，我用生命守护你的和谐安康……”这首武警西藏总队原司令员郭毅力创作的《踏雪有痕》，至今仍广为传唱。戍守边关38年，郭毅力将宝贵的生命奉献给了一生挚爱的热土。他的言传身教，激励了一茬又一茬热血青年扎根高原，驻守边疆。　　郭毅力，1958年5月生，四川雅安人，1976年12月入伍来到西藏，1979年2月加入中国共产党。历任战士、排长、副中队长、中队长、安全检查站站长、边防检查站政委、原拉萨指挥学校校长、原总队后勤部部长、总队参谋长、总队副总队长、总队长、西藏总队司令员等职。　　2008年3月，为了确保奥运圣火登顶珠峰，郭毅力先后3次率队实地勘察拉萨至珠峰大本营的路线，详细掌握任务区域情况，制定了应对交通事故、自然灾害、车辆故障等6大类18种突发情况的预案，并实地进行实兵演练。4月28日8时50分，郭毅力率队经过670公里的长途跋涉，护卫圣火到达海拔5200米的珠峰大本营。　　郭毅力对练兵备战工作极其严苛。2010年年底，某支队圆满完成一次大型任务，郭毅力却“挑”出了毛病：驾驶员陌生路况适应力差，指挥员应急处置不够坚决。　　路上的问题，还得上路来解决。每年把所有机动部队拉一遍的“全区域长途机动拉练”构想，在郭毅力的脑海中渐渐成形。　　不久后，千里大机动在风雪中启程。　　一些单位报告：某型装备身长体重，在国道“天险”段运动不便，可否返回？前方修路，可否推迟规定抵达时间？遭遇塌方，无法前进……　　平时训练缩手缩脚怕出事，战时就会手忙脚乱出大事。郭毅力果断下令：“路不通你打通，打不通你把车子扛过来！”　　瞄准实战，瞄准能打仗、打胜仗，郭毅力带出了一支善战的高原部队，拉萨支队等单位被评为全军军事训练一级单位，他研究出的10多种战法在高原推广。　　2013年7月10日，郭毅力因积劳成疾，突发心肌梗塞，累倒在工作岗位上。　　斯人已逝，精神长存。武警西藏总队专门在总队史馆内设置了郭毅力先进事迹展区，激励官兵以老司令员为榜样，扎根高原献身使命，担当强军重任。（刘新、葛涛）,,https://wx2.sinaimg.cn/large/654b47daly1gdwh1l5jg2j21a50u0npe.jpg,,,2020/4/17,微博 weibo.com,239.0,125.0,151.0,英烈人物,,False,0.669230589983586
4494620000000000.0,IDHq9wVSl,#严防疫情反弹#【4月16日#广东省新增境外输入确诊病例1例#，新增境内确诊病例5例】4月16日0-24时，全省新增境外输入确诊病例1例，广州报告（来自澳大利亚，通过入境口岸发现，入境后即被隔离观察）。全省累计报告境外输入确诊病例190例。　　新增境内确诊病例5例，分别为广州报告4例（3例为无症状感染者转确诊，1例为发热门诊发现）、深圳报告1例（湖北输入）。　　截至4月16日24时，全省累计报告新冠肺炎确诊病例1577例，累计出院1475例，累计死亡8例。　　新增出院4例。在院的94例（其中境外输入病例61例）中，轻型17例，普通型73例，重型3例，危重型1例。　　新增无症状感染者24例，为广州报告19例（其中境外输入关联18例；境外输入1例），佛山报告3例、东莞报告1例（均为境外输入关联），深圳报告1例（湖北输入）。　　新增病例具体情况由相关市卫生健康委（局）进行通报。,,https://wx4.sinaimg.cn/large/654b47daly1gdwgqy0o4ej212k0u0b1r.jpg,,,2020/4/17,微博 weibo.com,145.0,108.0,118.0,"严防疫情反弹,广东省新增境外输入确诊病例1例",,False,0.030677833043760372
4494610000000000.0,IDHgmBBzL,#严防疫情反弹#【4月16日#黑龙江省新增境外输入确诊病例8例#  省内新增确诊病例3例】 2020年4月16日0-24时，黑龙江省省内新增确诊病例3例（哈尔滨），新增无症状感染者5例（哈尔滨4例、牡丹江1例），新增疑似病例2例（牡丹江）。截至4月16日24时，累计报告本土确诊病例508例，现有确诊病例26例（哈尔滨），现有无症状感染者21例（哈尔滨20例、牡丹江1例）。当日发热门诊诊疗人数1251人。累计追踪到密切接触者17092人，已解除医学观察16396人，尚有696人正在接受医学观察。       2020年4月16日0-24时，全省新增境外输入确诊病例8例（境外输入无症状感染者转为确诊病例4例），均为中国籍，从俄罗斯输入，其中：吉林省3例、黑龙江省2例、广东省1例、福建省1例、河北省1例。截至4月16日24时，累计报告境外输入确诊病例364例，其中：黑龙江省113例，其他省份251例；现有境外输入确诊病例362例；现有境外输入疑似病例5例；累计境外治愈出院病例2例。追踪到境外密切接触者2093人，已解除医学观察756人，尚有1337人正在接受医学观察。       2020年4月16日0-24时，新增境外输入无症状感染者1例，中国籍，黑龙江省，从俄罗斯输入。截至4月16日24时，现有境外输入无症状感染者47例，其中：黑龙江省21例，其他省份26例。,,https://wx1.sinaimg.cn/large/654b47daly1gdwg1pofgbj21co0u0kaq.jpg,,,2020/4/17,微博 weibo.com,157.0,127.0,119.0,"严防疫情反弹,黑龙江省新增境外输入确诊病例8例",,False,0.24519907114938955
4494610000000000.0,IDH8vlgB5,#国际疫情动态# 【普京宣布因新冠疫情#俄罗斯推迟今年胜利日阅兵式#】俄罗斯总统普京16日宣布，因新冠疫情，俄将推迟原定于5月9日举办的俄纪念卫国战争胜利75周年阅兵式。 ,,https://wx3.sinaimg.cn/large/654b47daly1gdwfhr6dt9j218k0u0qv7.jpg,,,2020/4/17,微博 weibo.com,136.0,20.0,24.0,"国际疫情动态,俄罗斯推迟今年胜利日阅兵式",,False,0.8955243620625853
4494580000000000.0,IDGqupI6Y,#国际疫情动态#【约翰斯·霍普金斯大学：#美国确诊病例超65万例# 死亡超3万例】美国约翰斯·霍普金斯大学16日发布的新冠疫情最新统计数据显示，截至美国东部时间16日16时（北京时间17日4时），美国新冠肺炎确诊病例升至653825例，死亡病例达30998例。       数据显示，纽约州为美国疫情最严重的地区，确诊病例达223231例，死亡病例达14198例。新泽西州确诊病例达75317例，死亡病例达3156例。确诊病例超过2万例的还有马萨诸塞州、宾夕法尼亚州、加利福尼亚州、伊利诺伊州、佛罗里达州、密歇根州和路易斯安那州。,,https://wx1.sinaimg.cn/large/654b47dagy1gdwcc4r16mj20fm0fm76a.jpg,,,2020/4/17,专业版微博,126.0,43.0,47.0,"国际疫情动态,美国确诊病例超65万例",,False,0.48071285559322074
4494580000000000.0,IDGnDb3QZ,#国际疫情动态#【世卫组织：#中国以外新冠肺炎确诊病例达1907765例#】世界卫生组织16日公布的最新数据显示，中国以外新冠肺炎确诊病例达1907765例。       世卫组织每日疫情报告显示，截至欧洲中部时间16日10时（北京时间16时），中国以外新冠肺炎确诊病例较前一日增加76595例，达到1907765例；中国以外死亡病例较前一日增加7875例，达到127533例。　　全球范围内，新冠肺炎确诊病例较前一日增加76647例，达到1991562例；死亡病例较前一日增加7875例，达到130885例。（记者刘曲）,,https://wx3.sinaimg.cn/large/654b47dagy1gdwc5kz35qj20fm0fm76a.jpg,,,2020/4/17,专业版微博,57.0,26.0,40.0,"国际疫情动态,中国以外新冠肺炎确诊病例达1907765例",,False,0.6433183459161979
4494460000000000.0,IDDoPr88P,#严防疫情反弹#【#哈尔滨出现新冠肺炎院内感染病例#】记者16日从黑龙江省应对新冠肺炎疫情联防联控进展情况新闻发布会上获悉，哈尔滨发生新冠肺炎院内感染病例，发生地点为哈尔滨医科大学附属第一医院和哈尔滨市第二医院。　　这两家医院出现新冠肺炎确诊病例后，已立即清空出现病例的病房，并将在院患者转移至其他病房实行单人单间隔离治疗，原病区进行终末消毒后正处于封闭中，患者将收治到其他病区。　　黑龙江省卫生健康委医政医管处二级调研员赵昱辉在发布会上说，黑龙江省卫生健康委已责成相关医院立即采取行动，进行彻底消毒，并派出检查小组对哈尔滨各大医疗机构诊疗行为和院感防控工作进行现场督导检查，帮助医疗机构发现问题，及时整改，全力消除院内感染风险。（记者马晓成、闫睿）,,https://wx4.sinaimg.cn/large/654b47daly1gdvyzuwtmjj20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,459.0,213.0,158.0,"严防疫情反弹,哈尔滨出现新冠肺炎院内感染病例",,False,0.7284481782125947
4494460000000000.0,IDDnViLm2,#国际疫情动态#【#西班牙新冠肺炎病例超18万# 抗体检测查出大量无症状感染者】西班牙卫生部16日发布的最新新冠疫情数据显示，全国累计确诊病例数已超过18万。另据西班牙卫生部应急与预警协调中心主任费尔南多·西蒙当天透露，一些地区已通过血清抗体检测查出大量无症状感染者。　　据统计，截至当地时间15日21时，西班牙新增确诊病例5183例，累计确诊病例达182816例；新增死亡病例551例，累计死亡19130例；累计治愈74797例。　　西蒙当天在新闻发布会上说，在安达卢西亚等多个自治区，通过血清抗体检测查出大量无症状感染者，再加上目前聚合酶链式反应（PCR）检测能力也比之前提高了近一倍，因此新增确诊病例数上升“并不是一个坏消息”。当前，全国住院和进入重症监护病房的人数呈下降趋势。　　PCR检测主要通过检测患者呼吸道拭子样本中的病毒核酸来判断是否感染病毒。血清抗体检测通过检测血清中产生的特异性抗体来判断是否曾感染病毒，可辅助筛查无症状感染者。       西班牙卫生大臣萨尔瓦多·伊利亚当天在议会卫生委员会会议上说，西班牙每日能进行4万多份PCR检测，累计已进行93万份检测，检测能力大大提高。他还透露，西班牙高等科学研究理事会正在开展两项疫苗研究，在动物实验阶段的表现“都颇有希望”。（谢宇智）,,https://wx2.sinaimg.cn/large/654b47daly1gdvyxiyu54j21ak0u0u0z.jpg,,,2020/4/16,微博 weibo.com,144.0,23.0,46.0,"国际疫情动态,西班牙新冠肺炎病例超18万",,False,0.9630027323994456
4494460000000000.0,IDDm4CXnj,#新型冠状病毒感染肺炎#【钟南山与国外专家交流：正在进行磷酸氯喹、部分中成药以及康复期患者血浆的临床治疗研究】在16日与欧洲、美国、非洲临床医生进行视频连线中，钟南山院士介绍了其团队的几项研究进展，一是相对于对照组，发现磷酸氯喹组的患者血浆里的病毒载量下降得更快，患者的发热时间也更短；二是一些中药也参与了临床研究，证明对于病毒有临床抑制作用，治疗组的康复率更高，症状恢复更快，提示一些中成药可能对于轻症和非重症的新冠患者更加适用；此外，康复者血浆的临床应用目前也显示比较有效。（记者荆淮侨、肖思思）,,https://wx4.sinaimg.cn/large/654b47daly1gdvysr80baj21400u0e83.jpg,,,2020/4/16,微博 weibo.com,113.0,13.0,37.0,新型冠状病毒感染肺炎,,False,0.61988587816587
4494460000000000.0,IDDgIf2AN,#新型冠状病毒感染肺炎# 【#北京有序放开快递外卖等人员进小区#】北京市委组织部部务委员徐颖在16日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上表示，随着国内疫情形势好转和各行各业复工复产步伐加快，北京有序放开快递、外卖、家政、房屋中介等方面服务人员进小区的相关政策，以保障居民生活便利。　　据介绍，对于快递、外卖、鲜奶配送等人员进小区，北京专门制定下发工作指南，明确规定在快递等相关企业严格落实防疫主体责任的前提下，由社区（村）为符合条件的人员办理小区出入证，做好登记备案，相关人员持出入证件、健康宝“绿码”且体温正常的，可允许其进入小区，实施“无接触”配送。　　为保障居民的家政服务需求，北京明确要求，家政服务企业要加强对家政服务人员的健康管理，社区（村）要严格落实管控责任，对于住家型及长期服务同一客户的非住家型家政服务员，在做好登记备案并与雇主签订防控责任书后，可为其办理小区出入证；对于计时型家政服务员（小时工），在查验登记相关信息后，对持健康宝“绿码”且体温正常的，允许其进入小区。　　为解决疫情期间群众租房难的问题，北京规定，各住房租赁企业原则上可为每个小区上报一名符合疫情防控要求且已到社区报到的从业人员。对经北京市住建委审核通过的人员，社区（村）在做好登记备案、查看北京健康宝后，为其办理小区临时出入证。中介人员带客户看房时，入口值守人员要对客户进行信息登记，对于持健康宝“绿码”且体温正常的，允许其进入小区。　　对于设备安装、应急维修、搬家等方面人员，北京要求，其在进入小区前，由业主向社区或物业提出申请，入口值守人员进行体温测量、信息登记、查验北京健康宝，对于持健康宝“绿码”且体温正常的，允许其进入小区。       徐颖强调，对于装修人员，如果是平房区房屋修缮或未入住人员的新建小区，可在管控到位情况下允许其进入施工维护或装修；对于居民区内的个人装修事项，综合考虑学生正在网课学习等多种因素，目前北京正研究具体政策措施。（记者魏梦佳）,,https://wx3.sinaimg.cn/large/654b47daly1gdvyezxupyj21870u0u0z.jpg,,,2020/4/16,微博 weibo.com,70.0,23.0,20.0,"新型冠状病毒感染肺炎,北京有序放开快递外卖等人员进小区",,False,0.8660919366460609
4494460000000000.0,IDDgB8dnB,【商务部：#第127届广交会将于6月15至24日在网上举办#】记者16日从商务部获悉，第127届广交会将于6月15至24日在网上举办，为期10天。商务部将坚持进出口并重，做好产供销对接，提升广大企业和客商的上线体验，力争举办一届“特殊时期、特殊意义、特别举措、特别精彩”的网上广交会。（记者王雨萧、陈炜伟）,,https://wx3.sinaimg.cn/large/654b47daly1gdvyeqhoovj20xl0h776y.jpg,,,2020/4/16,微博 weibo.com,731.0,257.0,225.0,第127届广交会将于6月15至24日在网上举办,,False,0.2665423751052637
4494450000000000.0,IDD3Wi5yX,#新型冠状病毒感染肺炎#【社区疫情防控不得“一封了之”！】记者16日从民政部获悉，民政部、国家卫生健康委近日联合印发《新冠肺炎疫情社区防控与服务工作精准化精细化指导方案》。方案强调，不得采取对社区管理“一封了之”、对居民出行“一禁了之”、对外来人口“一拒了之”等简单化防控手段，不得提出超出分区分级社区防控工作要求的防控措施，不得以疫情防控为名侵害群众人身权利、财产权利和合法权益。（记者孙少龙）,,https://wx4.sinaimg.cn/large/654b47daly1gdvxicimt7j20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,76.0,22.0,57.0,新型冠状病毒感染肺炎,,False,0.61988587816587
4494450000000000.0,IDD13gKzs,#国际疫情动态#【#日本新冠肺炎病例超9000例# 全国进入紧急状态】据日本广播协会（NHK）电视台统计，截至当地时间16日20时（北京时间19时），日本新增新冠肺炎确诊病例462例，累计确诊9184例；新增死亡病例4例，累计死亡182例。　　日本首相安倍晋三16日晚宣布，全国进入为期一个月的紧急状态直至5月6日。　　据NHK电视台统计，16日东京都累计确诊2595例，大阪府累计确诊超过1000例。由于传染病床位紧张，从17日起，东京都轻症和无症状感染者将不再被收治住院，而是直接入住政府提供的酒店隔离。　　据日本厚生劳动省当天统计，日本已有918名确诊患者出院。“钻石公主”号邮轮确诊的712人中死亡13人，645人出院。目前日本47个都道府县只有岩手县未报告确诊病例。       厚生劳动省的统计还显示，截至16日，日本累计检测人数超过10万人，达到100703人，较前一日增加6467人。东京都将开设47个核酸检测中心，医生判断需进行检测的患者将前往接受检测。（记者华义）,,https://wx2.sinaimg.cn/large/654b47daly1gdvxarslhbj21900u0kjl.jpg,,,2020/4/16,微博 weibo.com,60.0,20.0,32.0,"国际疫情动态,日本新冠肺炎病例超9000例",,False,0.8777852636953561
4494450000000000.0,IDCY9ieKY,#新华微评#【约谈敲警钟，防疫不能松】因出现聚集性疫情反弹，哈尔滨有关负责人近日被约谈。疫情防控必须慎终如始，不能心存侥幸，更不可麻痹大意。眼下，各地加快复工复产，越是这个时候，防疫这根弦越是松不得。约谈不是目的，整改才见真章。切实堵住漏洞，筑牢安全防线，方能有效化解疫情局部反弹的风险。,,https://wx4.sinaimg.cn/large/654b47daly1gdvx3h16f2j20a00a0mxp.jpg,,,2020/4/16,微博 weibo.com,371.0,260.0,159.0,新华微评,,False,0.3736772587949526
4494440000000000.0,IDCUK2MYm,#新华全媒头条#【为有源头清水来——深圳“驯水记”】从污水横流到水清岸绿，从“头痛医头、脚痛医脚”到全流域治理，深圳在建设中国特色社会主义先行示范区的新征程上探路“先行”，走出一条超大型城市水污染防治的绿色发展之路。详情请看↓ 为有源头清水来——深圳“驯水记” ,,,,,2020/4/16,微博 weibo.com,139.0,112.0,123.0,新华全媒头条,,False,0.3693307317876874
4494440000000000.0,IDCRzfuT7,【支持创业就业！#创业担保贷款贴息力度进一步加大#】记者16日获悉，财政部、人社部、人民银行联合发布通知称，将进一步加大创业担保贷款贴息力度，全力支持重点群体创业就业。根据通知，受疫情影响较大的批发零售、住宿餐饮、物流运输、文化旅游等行业的个体工商户，网约车、出租车司机，出租车、网约车企业或其子公司等群体，将被纳入支持范围。符合条件的个人最高可申请创业担保贷款额度由15万元提高至20万元。对流动性遇到暂时困难的小微企业和个人创业担保贷款，可给予合理展期。（记者申铖）,,https://wx2.sinaimg.cn/large/654b47daly1gdvwmjr9fkj20n02pi1kx.jpg,,,2020/4/16,微博 weibo.com,109.0,20.0,109.0,创业担保贷款贴息力度进一步加大,,False,0.2864741401777895
4494440000000000.0,IDCP3vDFB,#严防疫情反弹#【隔离14天后发病！北京疾控中心提醒#隔离期满人员回家后切勿掉以轻心#】北京市疾病预防控制中心副主任庞星火在16日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上通报，4月15日，北京新增报告境外输入新冠肺炎关联确诊病例3例，3人均为一境外输入确诊病例的家人，而此首发病例是在隔离观察14天后返回家中才发病。庞星火提示市民，尤其具有疫情高发地区旅居史、近期解除医学观察的人员，要密切关注身体的异常情况，身体不适应及时报告和就诊，做到早发现、早报告、早隔离、早治疗；隔离期满人员回家后不能掉以轻心，仍需要继续单独居住、就餐，减少与家人接触。（记者魏梦佳）,,https://wx3.sinaimg.cn/large/654b47daly1gdvwg6tuyjj20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,331.0,230.0,143.0,"严防疫情反弹,隔离期满人员回家后切勿掉以轻心",,False,0.37624221719111706
4494440000000000.0,IDCHCeUeW,#国际疫情动态#【#德国新冠肺炎确诊病例超13万# 单日死亡超300例】德国疾控机构罗伯特·科赫研究所16日最新数据显示，截至当天零时，德国累计新冠肺炎确诊病例增至130450例，较前一日增加2866例；累计死亡3569例，较前一日增加315例；累计治愈约77000例。累计治愈病例数持续高于现存病例数。　　德国黑森州城市哈瑙16日宣布，从本月20日起，民众乘坐公交和进入商店时必须佩戴口罩，从而成为德国又一规定佩戴口罩义务的城市。       德国联邦与各州政府15日就全国下一步应对新冠疫情政策达成协议。根据协议，本月20日起，面积不超过800平方米的商铺在满足清洁卫生、人员限流等前提下可恢复开放。（记者田颖）,,https://wx3.sinaimg.cn/large/654b47daly1gdvvwytranj218x0u0u0x.jpg,,,2020/4/16,微博 weibo.com,35.0,6.0,17.0,"国际疫情动态,德国新冠肺炎确诊病例超13万",,False,0.9036011591655202
4494430000000000.0,IDCGee3dq,#严防疫情反弹#每日定时发布：截至4月16日20时30分，疫情最新防控举措，戳图↓#每日疫情防控播报# ,,https://wx2.sinaimg.cn/large/654b47daly1gdvvs9ayruj20gw0xdk8v.jpg,,,2020/4/16,微博 weibo.com,206.0,138.0,112.0,"严防疫情反弹,每日疫情防控播报",,False,0.8946215269671302
4494430000000000.0,IDCzk46qS,#新型冠状病毒感染肺炎#【钟南山：提倡欧洲保持距离和戴口罩以控制病毒传播】在16日与欧洲、美国、非洲临床医生进行视频连线中，钟南山院士说，在国外很多人讨论过关于佩戴口罩的有用性。大部分的病毒不是游离在空气当中的，而是在飞沫中，会通过咳嗽等方式来传播，其传播距离不会太远。控制传播一是保持距离，另外就是戴口罩。（记者荆淮侨）,,https://wx3.sinaimg.cn/large/654b47daly1gdvvbuka23j21400u01l1.jpg,,,2020/4/16,微博 weibo.com,386.0,224.0,143.0,新型冠状病毒感染肺炎,,False,0.61988587816587
4494430000000000.0,IDCv4bj8w,#新型冠状病毒感染肺炎# 【医疗物资违法违规出口？海关从严从重从速处罚！】海关总署16日通报三起违法违规出口医疗物资典型案例，当事人均涉嫌未向海关如实申报，涉嫌逃避出口商品检验，受到立案调查或行政处罚。海关总署有关负责人表示，将采取多种联合惩戒措施，让违法者“一处失信，处处受限”。比如，企业被处罚的，海关将向商务主管部门通报企业被处罚信息，由其暂停企业的对外贸易经营活动，海关根据商务主管部门的决定对该企业的进出口货物不予办理报关验放。（记者刘红霞）,,"https://wx1.sinaimg.cn/large/654b47daly1gdvv0hialij217w0u0kgd.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvv0hgl2oj20w00lcjuz.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvv0hgimxj20xc0m8adk.jpg",,,2020/4/16,微博 weibo.com,306.0,203.0,124.0,新型冠状病毒感染肺炎,,False,0.61988587816587
4494430000000000.0,IDCucpoEz,#严防疫情反弹#【每日“战”报】同舟共济 守望相助 战胜疫情 ,,https://wx1.sinaimg.cn/large/654b47daly1gdvuy1ebeij20u01bze82.jpg,,,2020/4/16,微博 weibo.com,285.0,212.0,117.0,严防疫情反弹,,False,0.44767845850986676
4494420000000000.0,IDCkY1B1y,#新型冠状病毒感染肺炎#【#香港新增1例新冠肺炎确诊病例# 累计报告1017例】香港特区政府卫生署16日通报，截至16日16时，当日新增1例新冠肺炎确诊病例，香港累计报告新冠肺炎确诊病例1017例。　　在香港特区政府16日举行的疫情简报会上，卫生署卫生防护中心传染病处主任张竹君介绍，新增确诊患者为19岁女学生，她4月1日从英国回到香港，4月13日喉咙发痒，15日出现发烧，最后确诊。       香港医院管理局总行政经理（医疗成效及科技管理）庾慧玲介绍，截至16日12时，香港共有528名确诊病人留院治疗，其中9人情况危殆、9人情况严重，已有484名确诊病例治愈出院。（记者苏万明）,,https://wx3.sinaimg.cn/large/654b47daly1gdvuaw0iezj218d0u0hdt.jpg,,,2020/4/16,微博 weibo.com,150.0,108.0,117.0,"新型冠状病毒感染肺炎,香港新增1例新冠肺炎确诊病例",,False,0.5708519836148692
4494420000000000.0,IDCbTq22d,【振聋发聩！持续解决困扰基层的形式主义问题，党中央强调了这些硬要求！】近日，中共中央办公厅印发《关于持续解决困扰基层的形式主义问题为决胜全面建成小康社会提供坚强作风保证的通知》，其中，“决不做自以为领导满意却让群众失望的蠢事”等要求振聋发聩。通知还强调了哪些硬要求？来看↓#解决困扰基层的形式主义问题硬要求#,,"https://wx4.sinaimg.cn/large/654b47daly1gdvtlvfc9wj20u01227u9.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvtlvibicj20u0122e5e.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvtlvglp1j20u0122nk9.jpg,https://wx2.sinaimg.cn/large/654b47daly1gdvtlvf2d4j20u01227w0.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvtlvnixoj20u0122k2e.jpg,https://wx2.sinaimg.cn/large/654b47daly1gdvtlvgrqsj20u01224qp.jpg,https://wx1.sinaimg.cn/large/654b47daly1gdvtlvkk9fj20u0122awh.jpg,https://wx4.sinaimg.cn/large/654b47daly1gdvtlvgi8fj20u01224qp.jpg,https://wx3.sinaimg.cn/large/654b47daly1gdvtlvnt4zj20u01227w9.jpg",,,2020/4/16,微博 weibo.com,478.0,301.0,236.0,解决困扰基层的形式主义问题硬要求,,False,0.41923295151968143
4494410000000000.0,IDBYV8iQD,#新型冠状病毒感染肺炎#【截至4月10日，#25个省份已外出务工贫困劳动力2352.96万人#】全国贫困人口外出务工和扶贫项目开工复工步伐加快。截至4月10日，25个省份已外出务工贫困劳动力2352.96万人，占去年外出务工总数的86.21%，较3月6日增加932.92万人，提高34.18个百分点。中西部22个省份安排扶贫项目37.9万个，已开工项目28.11万个，开工率74.10%，较3月6日增加16.79万个，提高42.03个百分点。扶贫龙头企业和扶贫车间复工率超过95%。（记者侯雪静）,,https://wx4.sinaimg.cn/large/654b47daly1gdvsqjmzgbj20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,256.0,199.0,118.0,"新型冠状病毒感染肺炎,25个省份已外出务工贫困劳动力2352.96万人",,False,0.9546969639260966
4494410000000000.0,IDBXX5AZK,#新型冠状病毒感染肺炎#【全国工商联：#“助微计划”发放贷款超3000亿元#】全国工商联经济部部长林泽炎16日在#国务院联防联控机制#新闻发布会上表示，全国工商联会同蚂蚁金服、网商银行等一百多家金融机构推出“助微计划”，根据中国银行业协会最新统计数据表明，该计划推出两个多月的时间已服务了中小微企业、个体工商户、农户806.33万户，累计发放贷款3258.31亿元。全国工商联还和交通银行、兴业银行、中国银行等合作推出了疫情期间的特别贷款服务“助微计划”。（记者刘开雄、田晓航）,,https://wx4.sinaimg.cn/large/654b47daly1gdvso1rv97j20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,322.0,224.0,117.0,"新型冠状病毒感染肺炎,“助微计划”发放贷款超3000亿元,国务院联防联控机制",,False,0.924474334969218
4494400000000000.0,IDBNB2HRJ,#严防疫情反弹#【#居家观察人员如违规擅自外出将被转送至集中观察点#   14天重新计算】北京市委组织部部务委员徐颖在16日举行的北京市新型冠状病毒肺炎疫情防控工作新闻发布会上表示，近期发现，有个别居家观察人员不遵守政策规定，在居家期间擅自外出，带来疫情传播风险。社区（村）要加强居家观察管理，居家观察人员要严格遵守隔离观察要求，对违反规定擅自外出的，一律转送至集中观察点，费用自理，14天隔离期限重新计算。（记者魏梦佳）,,https://wx2.sinaimg.cn/large/654b47daly1gdvrxhue4bj20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,521.0,241.0,165.0,"严防疫情反弹,居家观察人员如违规擅自外出将被转送至集中观察点",,False,0.9359470405192066
4494390000000000.0,IDBD5aNj3,#新型冠状病毒感染肺炎#【商务部：#中方不会限制防疫物资出口#】商务部新闻发言人高峰16日在网上新闻发布会上说，中方没有也不会限制防疫物资出口。商务部将依法严厉打击假冒伪劣、失信违规行为，切实保障出口防疫物资的质量安全。同时，希望有关国家政府和采购商选择获得中方监管部门认证、有资质企业的产品，在产品标准等方面与中方企业充分沟通，在产品使用过程中仔细核对产品用途和使用说明。特别要防止非医用防护产品用于医疗用途。（记者王雨萧、陈炜伟）,,https://wx2.sinaimg.cn/large/654b47daly1gdvr6jiy2jj20a00a0jrx.jpg,,,2020/4/16,微博 weibo.com,463.0,219.0,139.0,"新型冠状病毒感染肺炎,中方不会限制防疫物资出口",,True,0.46480252369367425
